gene_name,peak_id
CDC50,chrIII_286424_286933
OCA4,chrIII_289323_289757
YCR095W-A,chrIII_289323_289757
HMRA1,chrIII_293745_294023
HMRA2,chrIII_293745_294023
HMRA1,chrIII_294220_294498
HMRA2,chrIII_294220_294498
HMRA2,chrIII_295500_295981
GIT1,chrIII_298645_300058
EMA35,chrIII_303698_304102
YCR101C,chrIII_303698_304102
YCR102C,chrIII_305732_305973
PAU3,chrIII_305732_305973
ADH7,chrIII_308807_309058
RDS1,chrIII_308807_309058
ADH7,chrIII_309569_309875
RDS1,chrIII_309569_309875
ADH7,chrIII_309926_310438
RDS1,chrIII_309926_310438
RDS1,chrIII_310812_311053
AAD3,chrIII_313581_313896
AAD3,chrIII_314721_314923
YCR108C,chrIII_315587_316226
COS7,chrIV_89_269
COS7,chrIV_2240_2739
MPH2,chrIV_5520_5846
SOR2,chrIV_10978_11183
AAD4,chrIV_17180_18095
YDL242W,chrIV_17180_18095
THI13,chrIV_17180_18095
AAD4,chrIV_18986_19491
YDL242W,chrIV_18986_19491
YDL241W,chrIV_18986_19491
AAD4,chrIV_19823_20604
YDL242W,chrIV_19823_20604
YDL241W,chrIV_19823_20604
YDL241W,chrIV_21058_21397
LRG1,chrIV_21058_21397
LRG1,chrIV_22485_22731
GUD1,chrIV_32102_32330
PHO13,chrIV_32102_32330
YPD1,chrIV_34155_34462
YPD1,chrIV_35313_35505
GYP7,chrIV_35313_35505
MFG1,chrIV_35313_35505
GYP7,chrIV_36564_37067
MFG1,chrIV_36564_37067
OST4,chrIV_36564_37067
GYP7,chrIV_38319_38619
OST4,chrIV_38319_38619
BRE4,chrIV_42346_43260
PTP1,chrIV_42346_43260
SSB1,chrIV_42346_43260
BRE4,chrIV_43586_44032
PTP1,chrIV_43586_44032
SSB1,chrIV_43586_44032
HO,chrIV_47932_48083
HO,chrIV_49015_50218
GCS1,chrIV_52062_52475
SHS1,chrIV_52062_52475
WHI4,chrIV_56748_57043
HBT1,chrIV_60915_61771
FMP45,chrIV_60915_61771
HBT1,chrIV_61976_63039
FMP45,chrIV_61976_63039
TIM22,chrIV_68808_69081
TIM22,chrIV_70408_70602
RRI1,chrIV_70408_70602
RRI1,chrIV_71107_71276
GDH2,chrIV_74071_74918
PRR2,chrIV_76795_77324
NOP6,chrIV_76795_77324
SHR3,chrIV_76795_77324
UGA4,chrIV_83480_84185
CWC2,chrIV_86138_86293
NHP2,chrIV_86138_86293
GLE1,chrIV_86138_86293
CWC2,chrIV_87285_87583
NHP2,chrIV_87285_87583
GLE1,chrIV_87285_87583
CWC2,chrIV_88138_88310
NHP2,chrIV_88138_88310
GLE1,chrIV_88138_88310
YDL206W,chrIV_88138_88310
YDL206W,chrIV_89974_90270
HEM3,chrIV_93949_94606
RTN2,chrIV_93949_94606
ACK1,chrIV_98038_98562
MRPL11,chrIV_98038_98562
TRM8,chrIV_98038_98562
MGT1,chrIV_101152_101309
YDL199C,chrIV_103477_103677
GGC1,chrIV_103477_103677
YDL199C,chrIV_104636_105349
GGC1,chrIV_104636_105349
SEC31,chrIV_104636_105349
GGC1,chrIV_106504_107347
ASF2,chrIV_106504_107347
SEC31,chrIV_106504_107347
SNF3,chrIV_110320_110625
NUS1,chrIV_114464_114693
ARF1,chrIV_114464_114693
RPL35A,chrIV_115945_116386
ARF1,chrIV_115945_116386
RPL35A,chrIV_117174_117788
ARF1,chrIV_117174_117788
UFD2,chrIV_121817_122190
RBS1,chrIV_121817_122190
PPH22,chrIV_125035_125657
YDL186W,chrIV_125035_125657
VMA1,chrIV_125035_125657
RPL41A,chrIV_130512_130955
YDL183C,chrIV_130512_130955
LYS20,chrIV_132002_132164
RPL41A,chrIV_132002_132164
YDL183C,chrIV_132002_132164
LYS20,chrIV_132713_133421
INH1,chrIV_132713_133421
YDL183C,chrIV_132713_133421
INH1,chrIV_134624_135168
YDL180W,chrIV_134624_135168
INH1,chrIV_135218_135575
YDL180W,chrIV_135218_135575
INH1,chrIV_135587_135762
YDL180W,chrIV_135587_135762
YDL177C,chrIV_141858_142036
YDL176W,chrIV_141858_142036
AIR2,chrIV_145465_145874
AIR2,chrIV_147479_148412
DLD1,chrIV_147479_148412
PAR32,chrIV_147479_148412
DLD1,chrIV_148506_148822
PAR32,chrIV_148506_148822
DLD1,chrIV_149292_149645
GLT1,chrIV_155904_156608
UGA3,chrIV_155904_156608
UGX2,chrIV_158018_158359
SFA1,chrIV_158018_158359
UGX2,chrIV_158807_159079
SFA1,chrIV_158807_159079
UGX2,chrIV_159314_159925
SFA1,chrIV_159314_159925
FAP7,chrIV_165169_165453
CDC36,chrIV_165169_165453
CDC9,chrIV_167151_167314
ENT1,chrIV_167151_167314
CDC9,chrIV_167331_167843
ENT1,chrIV_167331_167843
DHH1,chrIV_172249_172865
YDL159W-A,chrIV_172249_172865
STE7,chrIV_172249_172865
YDL157C,chrIV_174646_174851
CMR1,chrIV_174646_174851
CLB3,chrIV_174646_174851
YDL157C,chrIV_175599_175870
CMR1,chrIV_175599_175870
CLB3,chrIV_175599_175870
YDL157C,chrIV_176244_176767
CLB3,chrIV_176244_176767
MSH5,chrIV_176244_176767
SAS10,chrIV_184736_185147
ATG9,chrIV_184736_185147
NOP14,chrIV_190652_191016
RPN5,chrIV_190652_191016
LDB17,chrIV_190652_191016
NOP14,chrIV_192026_192920
LDB17,chrIV_192026_192920
COP1,chrIV_198445_198915
YDL144C,chrIV_198445_198915
CCT4,chrIV_198445_198915
COP1,chrIV_198943_199256
YDL144C,chrIV_198943_199256
CCT4,chrIV_198943_199256
COP1,chrIV_199291_199477
YDL144C,chrIV_199291_199477
CCT4,chrIV_199291_199477
COP1,chrIV_199483_200196
YDL144C,chrIV_199483_200196
CCT4,chrIV_199483_200196
CRD1,chrIV_202644_202836
BPL1,chrIV_202644_202836
RPO21,chrIV_211140_211584
SCM3,chrIV_211140_211584
RGT2,chrIV_211140_211584
RPO21,chrIV_212145_212333
SCM3,chrIV_212145_212333
RGT2,chrIV_212145_212333
SCM3,chrIV_212754_213249
RGT2,chrIV_212754_213249
ARF2,chrIV_215796_216357
RPL35B,chrIV_215796_216357
ARF2,chrIV_217278_217564
RPL35B,chrIV_217278_217564
RDI1,chrIV_219454_219611
PPH21,chrIV_221367_221580
RPL41B,chrIV_221367_221580
SRF1,chrIV_221367_221580
PPH21,chrIV_221813_222393
RPL41B,chrIV_221813_222393
SRF1,chrIV_221813_222393
CDC53,chrIV_221813_222393
CDC53,chrIV_223871_224158
LYS21,chrIV_226992_227417
STF1,chrIV_226992_227417
STF1,chrIV_228774_229897
RPP1B,chrIV_228774_229897
YDL129W,chrIV_228774_229897
VCX1,chrIV_230705_231168
RPP1B,chrIV_230705_231168
YDL129W,chrIV_230705_231168
PCL2,chrIV_234231_234804
CDC48,chrIV_239536_240360
HNT1,chrIV_239536_240360
YDL124W,chrIV_239536_240360
SNA4,chrIV_239536_240360
HNT1,chrIV_241228_241602
YDL124W,chrIV_241228_241602
SNA4,chrIV_241228_241602
UBP1,chrIV_241228_241602
SNA4,chrIV_241628_242235
UBP1,chrIV_241628_242235
EXP1,chrIV_245675_246269
YFH1,chrIV_245675_246269
HEM25,chrIV_246728_246878
CYK3,chrIV_246728_246878
EXP1,chrIV_246728_246878
YFH1,chrIV_246728_246878
HEM25,chrIV_247536_248322
CYK3,chrIV_247536_248322
EXP1,chrIV_247536_248322
NUP84,chrIV_251445_251592
IWR1,chrIV_255109_255637
YDL114W,chrIV_255109_255637
IWR1,chrIV_256348_256617
YDL114W,chrIV_256348_256617
ATG20,chrIV_258364_258948
TRM3,chrIV_258364_258948
RRP42,chrIV_263992_265637
TMA17,chrIV_263992_265637
PHO2,chrIV_272002_272535
NSE4,chrIV_272002_272535
QRI7,chrIV_276658_276844
POL3,chrIV_276658_276844
QRI1,chrIV_276658_276844
SNU23,chrIV_285244_285421
PMT1,chrIV_285244_285421
SNU23,chrIV_286677_287307
RPN6,chrIV_286677_287307
PMT1,chrIV_286677_287307
SRP14,chrIV_292568_293016
UBX3,chrIV_294931_295095
NUR1,chrIV_294931_295095
RAM1,chrIV_296266_296744
UBX3,chrIV_296266_296744
NUR1,chrIV_296266_296744
ASM4,chrIV_301111_301268
LUC7,chrIV_301111_301268
YDL086W,chrIV_301111_301268
NDE2,chrIV_301111_301268
ASM4,chrIV_301702_302274
LUC7,chrIV_301702_302274
YDL086W,chrIV_301702_302274
YDL085C-A,chrIV_301702_302274
NDE2,chrIV_301702_302274
LUC7,chrIV_302786_303344
YDL085C-A,chrIV_302786_303344
NDE2,chrIV_302786_303344
SUB2,chrIV_302786_303344
SUB2,chrIV_304920_305213
RPS16B,chrIV_307898_308457
RPL13A,chrIV_307898_308457
RPP1A,chrIV_310341_310527
THI3,chrIV_312780_313087
MRK1,chrIV_314825_315876
MDH3,chrIV_314825_315876
MRK1,chrIV_316540_316861
MDH3,chrIV_316540_316861
VAM6,chrIV_320302_320544
RPL31A,chrIV_320302_320544
VAM6,chrIV_321511_322345
RXT3,chrIV_321511_322345
RPL31A,chrIV_321511_322345
snR63,chrIV_323687_324053
YET3,chrIV_329760_330150
BDF2,chrIV_329760_330150
YET3,chrIV_330409_331200
BDF2,chrIV_330409_331200
CBS1,chrIV_334303_334897
COX9,chrIV_334303_334897
IDP1,chrIV_334303_334897
SYO1,chrIV_341172_341655
RPS29B,chrIV_341172_341655
TSR1,chrIV_341172_341655
RAD59,chrIV_344571_345744
USO1,chrIV_344571_345744
YDL057W,chrIV_351238_351611
MBP1,chrIV_351238_351611
YDL057W,chrIV_351979_352642
MBP1,chrIV_351979_352642
PSA1,chrIV_357082_358258
PSA1,chrIV_358350_358544
PBP4,chrIV_363654_363844
SLC1,chrIV_363654_363844
LHP1,chrIV_363654_363844
KNH1,chrIV_366219_366994
STP4,chrIV_368471_369645
SIT4,chrIV_368471_369645
NPC2,chrIV_368471_369645
NPC2,chrIV_371066_371314
MRP10,chrIV_371066_371314
NPC2,chrIV_372050_372348
MRP10,chrIV_372050_372348
SIR2,chrIV_378092_378783
PRP11,chrIV_378092_378783
NAT1,chrIV_381567_381958
NAT1,chrIV_382003_382154
BSC1,chrIV_386863_387014
BSC1,chrIV_387099_387843
GPR1,chrIV_392111_393811
SLM3,chrIV_392111_393811
DBP10,chrIV_392111_393811
GPR1,chrIV_393874_394209
SLM3,chrIV_393874_394209
DBP10,chrIV_393874_394209
ARP2,chrIV_399004_399706
MPS1,chrIV_405018_405321
MRX9,chrIV_405018_405321
RTK1,chrIV_407311_407951
GPD1,chrIV_410490_410707
DIA3,chrIV_410490_410707
YDL022C-A,chrIV_410490_410707
GPD1,chrIV_410887_411762
DIA3,chrIV_410887_411762
YDL022C-A,chrIV_410887_411762
RPN4,chrIV_416879_417338
OSH2,chrIV_421731_422157
ERP3,chrIV_423657_424197
CDC7,chrIV_423657_424197
SLX5,chrIV_428834_428998
TSC13,chrIV_428834_428998
YDL012C,chrIV_431365_432434
GRX6,chrIV_431365_432434
YDL009C,chrIV_431365_432434
APC11,chrIV_431365_432434
YDL012C,chrIV_433372_433610
YDL009C,chrIV_433372_433610
APC11,chrIV_433372_433610
YDL009C,chrIV_434098_434394
APC11,chrIV_434098_434394
YDL007C-A,chrIV_437801_438133
RPT2,chrIV_437801_438133
PTC1,chrIV_437801_438133
PTC1,chrIV_439421_439771
MCD1,chrIV_442336_443060
MED2,chrIV_442336_443060
ATP16,chrIV_442336_443060
NHP10,chrIV_447687_447975
RMD1,chrIV_447687_447975
NTH1,chrIV_452758_452930
YRB1,chrIV_452758_452930
RCR2,chrIV_452758_452930
YDR003W-A,chrIV_452758_452930
NTH1,chrIV_453902_454159
YRB1,chrIV_453902_454159
RCR2,chrIV_453902_454159
YDR003W-A,chrIV_453902_454159
RAD57,chrIV_453902_454159
RCR2,chrIV_454996_455394
YDR003W-A,chrIV_454996_455394
RAD57,chrIV_454996_455394
SOK1,chrIV_461341_462083
TRP1,chrIV_461341_462083
GAL3,chrIV_461341_462083
SOK1,chrIV_462386_462722
TRP1,chrIV_462386_462722
GAL3,chrIV_462386_462722
SOK1,chrIV_463124_463346
GAL3,chrIV_463124_463346
YDR010C,chrIV_464938_465860
SNQ2,chrIV_464938_465860
RPL4B,chrIV_471088_471242
PSF1,chrIV_471088_471242
RPL4B,chrIV_471311_471944
PSF1,chrIV_471311_471944
HED1,chrIV_478703_479094
DAD1,chrIV_478703_479094
KCS1,chrIV_482380_482620
KCS1,chrIV_483882_484128
YDR018C,chrIV_483882_484128
YDR018C,chrIV_485364_485822
GCV1,chrIV_485364_485822
DAS2,chrIV_485364_485822
FAL1,chrIV_485364_485822
GCV1,chrIV_485862_486027
DAS2,chrIV_485862_486027
FAL1,chrIV_485862_486027
ATG31,chrIV_488525_489464
SES1,chrIV_488525_489464
RPS11A,chrIV_490950_491574
NSI1,chrIV_494351_494620
VPS54,chrIV_497430_497948
REG1,chrIV_501399_502014
YDR029W,chrIV_501399_502014
MIX14,chrIV_501399_502014
RAD28,chrIV_504822_505122
PST2,chrIV_504822_505122
PST2,chrIV_506144_506641
MRH1,chrIV_506144_506641
MRH1,chrIV_506940_507754
LYS14,chrIV_512137_513237
LYS14,chrIV_513256_513788
YDR034C-D,chrIV_519311_520136
YDR034C-C,chrIV_519311_520136
YDR034C-A,chrIV_519311_520136
YDR034W-B,chrIV_519311_520136
ARO3,chrIV_519311_520136
YDR034C-D,chrIV_520892_521912
YDR034C-C,chrIV_520892_521912
YDR034C-A,chrIV_520892_521912
YDR034W-B,chrIV_520892_521912
ARO3,chrIV_520892_521912
EHD3,chrIV_524667_525456
KRS1,chrIV_524667_525456
ENA1,chrIV_538306_539966
RSM10,chrIV_538306_539966
snR47,chrIV_542072_542653
NRG1,chrIV_542072_542653
YDR042C,chrIV_542072_542653
NRG1,chrIV_543740_544088
NRG1,chrIV_544297_544690
HEM13,chrIV_544297_544690
HEM13,chrIV_545385_545705
HEM13,chrIV_546032_546512
BAP3,chrIV_550764_551838
HEM12,chrIV_550764_551838
VMS1,chrIV_550764_551838
DET1,chrIV_556491_557264
TPI1,chrIV_556491_557264
DBF4,chrIV_562507_563632
CDC34,chrIV_562507_563632
PST1,chrIV_562507_563632
TGL2,chrIV_568783_569670
UBC5,chrIV_568783_569670
MAK21,chrIV_568783_569670
TGL2,chrIV_569789_570601
UBC5,chrIV_569789_570601
MAK21,chrIV_569789_570601
YDR061W,chrIV_573900_574212
LCB2,chrIV_575755_576331
AIM7,chrIV_579173_579516
RPS13,chrIV_579173_579516
RRG1,chrIV_579173_579516
RTR2,chrIV_583490_583778
OCA6,chrIV_583490_583778
DOS2,chrIV_583490_583778
DOA4,chrIV_587883_588115
FMP16,chrIV_587883_588115
DOA4,chrIV_589569_589744
FMP16,chrIV_589569_589744
PAA1,chrIV_589569_589744
IPT1,chrIV_591590_592438
SNF11,chrIV_591590_592438
TPS2,chrIV_591590_592438
IPT1,chrIV_593120_593829
SNF11,chrIV_593120_593829
TPS2,chrIV_593120_593829
SED1,chrIV_599835_602433
SHU2,chrIV_599835_602433
PET100,chrIV_599835_602433
VPS41,chrIV_599835_602433
PDC2,chrIV_610204_610605
STN1,chrIV_610204_610605
RRP8,chrIV_610204_610605
TVP23,chrIV_614132_614326
AFR1,chrIV_616236_616947
SSS1,chrIV_616236_616947
RRP1,chrIV_619888_620177
SLU7,chrIV_619888_620177
VTC5,chrIV_619888_620177
SLU7,chrIV_621172_622161
VTC5,chrIV_621172_622161
ILT1,chrIV_626134_626406
RLI1,chrIV_628723_629066
UBC13,chrIV_628723_629066
RLI1,chrIV_629624_630270
UBC13,chrIV_629624_630270
DNF2,chrIV_629624_630270
RLI1,chrIV_630470_631094
UBC13,chrIV_630470_631094
DNF2,chrIV_630470_631094
GIS1,chrIV_635639_637088
MSH6,chrIV_643838_645458
GRX3,chrIV_643838_645458
YDR098C-B,chrIV_651972_653546
YDR098C-A,chrIV_651972_653546
BMH2,chrIV_651972_653546
TVP15,chrIV_651972_653546
TVP15,chrIV_654692_655520
ARX1,chrIV_657606_658395
YDR102C,chrIV_657606_658395
STE5,chrIV_657606_658395
SPO71,chrIV_665065_665323
ARP10,chrIV_665065_665323
SPO71,chrIV_666645_666833
TMS1,chrIV_666645_666833
ARP10,chrIV_666645_666833
TMS1,chrIV_666915_667208
ARP10,chrIV_666915_667208
TMS1,chrIV_667470_668199
ARP10,chrIV_667470_668199
YDR109C,chrIV_675718_676340
FOB1,chrIV_675718_676340
ALT2,chrIV_679723_680706
PDS1,chrIV_679723_680706
MRX14,chrIV_679723_680706
PDS1,chrIV_681807_682252
YDR114C,chrIV_681807_682252
MRX14,chrIV_681807_682252
TMA64,chrIV_685777_685945
APC4,chrIV_685777_685945
TMA64,chrIV_687625_688190
VBA4,chrIV_687625_688190
COX26,chrIV_690356_691024
TRM1,chrIV_693365_693544
DPB4,chrIV_693365_693544
KIN1,chrIV_693365_693544
TRM1,chrIV_694157_694568
DPB4,chrIV_694157_694568
KIN1,chrIV_694157_694568
INO2,chrIV_699561_700286
YDR124W,chrIV_699561_700286
SWF1,chrIV_703722_704554
ECM18,chrIV_703722_704554
ARO1,chrIV_703722_704554
MTC5,chrIV_709221_709871
SAC6,chrIV_714957_715159
SAC6,chrIV_715400_715738
FIN1,chrIV_715400_715738
SAC6,chrIV_716542_716888
FIN1,chrIV_716542_716888
MRX16,chrIV_721512_723276
YCF1,chrIV_727517_728444
RGP1,chrIV_727517_728444
HPR1,chrIV_730241_730650
RUB1,chrIV_733287_733598
MTQ2,chrIV_733287_733598
RUB1,chrIV_734031_734330
MTQ2,chrIV_734031_734330
DOP1,chrIV_740049_740402
DOP1,chrIV_741663_742383
PEX7,chrIV_741663_742383
PEX7,chrIV_742523_742676
MKC7,chrIV_746318_746764
TAF12,chrIV_746318_746764
SWI5,chrIV_750963_751901
EKI1,chrIV_750963_751901
KGD2,chrIV_754359_754791
NUM1,chrIV_754359_754791
KGD2,chrIV_754925_755821
NUM1,chrIV_754925_755821
GIR2,chrIV_763434_763918
CTH1,chrIV_765191_765745
GIR2,chrIV_765191_765745
ENT5,chrIV_768245_770332
CPR1,chrIV_768245_770332
RPA14,chrIV_768245_770332
YDR157W,chrIV_768245_770332
HOM2,chrIV_768245_770332
SAC3,chrIV_768245_770332
SSY1,chrIV_775670_776102
NBP2,chrIV_781258_781807
CWC15,chrIV_781258_781807
SEC1,chrIV_784351_784664
TRM82,chrIV_784351_784664
TAF10,chrIV_787356_787669
SEC5,chrIV_790095_790411
TAF10,chrIV_790095_790411
CDC37,chrIV_790095_790411
STB3,chrIV_794090_794782
YDR169C-A,chrIV_794090_794782
STB3,chrIV_794813_795029
YDR169C-A,chrIV_794813_795029
STB3,chrIV_795341_795513
YDR169C-A,chrIV_795341_795513
STB3,chrIV_795726_796211
YDR169C-A,chrIV_795726_796211
SEC7,chrIV_802480_802967
YDR170W-A,chrIV_802480_802967
SEC7,chrIV_803449_803657
YDR170W-A,chrIV_803449_803657
HSP42,chrIV_806052_807213
SUP35,chrIV_806052_807213
HSP42,chrIV_807287_807448
SUP35,chrIV_807287_807448
HSP42,chrIV_807567_808471
SUP35,chrIV_807567_808471
ARG82,chrIV_811566_812368
HMO1,chrIV_811566_812368
RSM24,chrIV_814171_814584
NGG1,chrIV_814171_814584
UBC1,chrIV_816607_816920
SDH4,chrIV_816607_816920
UBC1,chrIV_817489_818330
SDH4,chrIV_817489_818330
CSN9,chrIV_817489_818330
NVJ3,chrIV_817489_818330
SCC2,chrIV_820997_821269
CSN9,chrIV_820997_821269
SAS4,chrIV_827450_827711
CDC1,chrIV_827450_827711
YDR182W-A,chrIV_827450_827711
PLP1,chrIV_827450_827711
YDR182W-A,chrIV_829509_829800
PLP1,chrIV_829509_829800
ATC1,chrIV_832675_832977
UPS3,chrIV_832675_832977
SLY1,chrIV_835437_836993
SND1,chrIV_835437_836993
CCT6,chrIV_835437_836993
SLY1,chrIV_838210_838394
RVB1,chrIV_842094_842378
HST4,chrIV_842094_842378
NUP42,chrIV_844997_845326
MSS116,chrIV_847983_848623
YDR194W-A,chrIV_847983_848623
REF2,chrIV_847983_848623
CAB5,chrIV_850929_851301
CBS2,chrIV_850929_851301
VPS64,chrIV_856012_856482
SPC19,chrIV_856012_856482
COQ4,chrIV_856012_856482
RAV2,chrIV_858206_858556
COQ4,chrIV_858206_858556
MSC2,chrIV_858206_858556
RAV2,chrIV_858837_859022
COQ4,chrIV_858837_859022
MSC2,chrIV_858837_859022
RAV2,chrIV_859057_859568
COQ4,chrIV_859057_859568
MSC2,chrIV_859057_859568
EBS1,chrIV_861264_861833
UME6,chrIV_866715_868395
MSS4,chrIV_866715_868395
YDR209C,chrIV_870652_871316
YDR210W,chrIV_870652_871316
YDR210W-A,chrIV_870652_871316
YDR210W-B,chrIV_870652_871316
YDR210C-D,chrIV_884142_885189
YDR210C-C,chrIV_884142_885189
GCD6,chrIV_884142_885189
TCP1,chrIV_887096_887298
UPC2,chrIV_889058_889614
AHA1,chrIV_892273_892722
AHA1,chrIV_893628_894700
YDR215C,chrIV_893628_894700
ADR1,chrIV_893628_894700
RAD9,chrIV_903560_903747
MFB1,chrIV_907136_907390
GTB1,chrIV_907136_907390
YDR222W,chrIV_909237_909924
CRF1,chrIV_911542_911805
HTB1,chrIV_914545_916037
HTA1,chrIV_914545_916037
ADK1,chrIV_914545_916037
SIR4,chrIV_914545_916037
HTB1,chrIV_916064_916649
HTA1,chrIV_916064_916649
ADK1,chrIV_916064_916649
SIR4,chrIV_916064_916649
ADK1,chrIV_917348_917534
SIR4,chrIV_917348_917534
PCF11,chrIV_923980_924224
IVY1,chrIV_923980_924224
COX20,chrIV_926293_927404
HEM1,chrIV_926293_927404
COX20,chrIV_927542_927721
HEM1,chrIV_927542_927721
RTN1,chrIV_930366_931082
LYS4,chrIV_930366_931082
FMN1,chrIV_935862_936529
MRPL7,chrIV_935862_936529
SEC26,chrIV_940909_941525
SNU56,chrIV_946290_946928
AMD2,chrIV_946290_946928
TRS23,chrIV_954160_954340
YDR246W-A,chrIV_954160_954340
VHS1,chrIV_954160_954340
TRS23,chrIV_954801_955774
YDR246W-A,chrIV_954801_955774
VHS1,chrIV_954801_955774
YDR248C,chrIV_959913_960503
YDR249C,chrIV_959913_960503
PAM1,chrIV_959913_960503
MET32,chrIV_964788_965317
CHL4,chrIV_964788_965317
RMD5,chrIV_967868_968107
CTA1,chrIV_971579_971737
RKM4,chrIV_971579_971737
HSP78,chrIV_974316_974791
YAP6,chrIV_974316_974791
HSP78,chrIV_976167_977549
YAP6,chrIV_976167_977549
SWM1,chrIV_976167_977549
EXG2,chrIV_979303_979548
YDR261W-A,chrIV_979303_979548
YDR261W-B,chrIV_979303_979548
EXG2,chrIV_980463_981341
YDR261W-A,chrIV_980463_981341
YDR261W-B,chrIV_980463_981341
YDR261C-D,chrIV_992572_993413
YDR261C-C,chrIV_992572_993413
YDR262W,chrIV_992572_993413
DIN7,chrIV_995704_996043
AKR1,chrIV_998330_998972
PEX10,chrIV_998330_998972
HEL2,chrIV_1002335_1002497
MSW1,chrIV_1002335_1002497
HEL2,chrIV_1003837_1003988
CIA1,chrIV_1003837_1003988
MSW1,chrIV_1003837_1003988
CCC2,chrIV_1003837_1003988
CIA1,chrIV_1005147_1005671
CCC2,chrIV_1005147_1005671
YDR274C,chrIV_1011343_1012122
BSC2,chrIV_1011343_1012122
YDR274C,chrIV_1013674_1014366
PMP3,chrIV_1013674_1014366
YDR278C,chrIV_1016019_1016547
MTH1,chrIV_1016019_1016547
YDR278C,chrIV_1017121_1017377
RNH202,chrIV_1017121_1017377
MTH1,chrIV_1017121_1017377
PHM6,chrIV_1022298_1023008
MRX10,chrIV_1024994_1025170
GCN2,chrIV_1030155_1031014
DPP1,chrIV_1030155_1031014
ZIP1,chrIV_1030155_1031014
GCN2,chrIV_1031596_1032339
DPP1,chrIV_1031596_1032339
ZIP1,chrIV_1031596_1032339
MGP12,chrIV_1035687_1036027
INM2,chrIV_1035687_1036027
NSE3,chrIV_1035687_1036027
MGP12,chrIV_1036832_1037381
INM2,chrIV_1036832_1037381
NSE3,chrIV_1036832_1037381
SRP101,chrIV_1045296_1045467
SRP101,chrIV_1045483_1045643
SSD1,chrIV_1049558_1050054
SSD1,chrIV_1050166_1050684
HDA2,chrIV_1054925_1055261
MHR1,chrIV_1054925_1055261
SUR2,chrIV_1054925_1055261
HDA2,chrIV_1055696_1056858
MHR1,chrIV_1055696_1056858
SUR2,chrIV_1055696_1056858
ATP5,chrIV_1059099_1059620
BFR2,chrIV_1059099_1059620
PRO1,chrIV_1062854_1063540
CFT1,chrIV_1062854_1063540
GPI11,chrIV_1067538_1067937
RSC3,chrIV_1071575_1072144
CPR5,chrIV_1071575_1072144
RSC3,chrIV_1072706_1072862
CPR5,chrIV_1072706_1072862
HNT2,chrIV_1072706_1072862
RSC3,chrIV_1072878_1073052
CPR5,chrIV_1072878_1073052
HNT2,chrIV_1072878_1073052
RSC3,chrIV_1073067_1073395
CPR5,chrIV_1073067_1073395
HNT2,chrIV_1073067_1073395
HNT2,chrIV_1075107_1075831
PFU1,chrIV_1075107_1075831
PMT7,chrIV_1075107_1075831
SRB7,chrIV_1080310_1081456
GIC2,chrIV_1080310_1081456
SUM1,chrIV_1084567_1085227
TFB1,chrIV_1084567_1085227
SSF2,chrIV_1086959_1087605
PIB1,chrIV_1089883_1090534
RAD34,chrIV_1092632_1092858
IPK1,chrIV_1092632_1092858
OMS1,chrIV_1092632_1092858
RAD34,chrIV_1093555_1093934
IPK1,chrIV_1093555_1093934
OMS1,chrIV_1093555_1093934
IPK1,chrIV_1094904_1095625
YDR316W-A,chrIV_1094904_1095625
YDR316W-B,chrIV_1094904_1095625
YDR316W-A,chrIV_1095638_1095864
YDR316W-B,chrIV_1095638_1095864
MCM21,chrIV_1103505_1103915
MCM21,chrIV_1104083_1104332
YFT2,chrIV_1105787_1106364
SWA2,chrIV_1107993_1108366
DAD4,chrIV_1107993_1108366
ASP1,chrIV_1107993_1108366
TIM11,chrIV_1112313_1112739
TIM11,chrIV_1113959_1114288
PEP7,chrIV_1113959_1114288
UTP4,chrIV_1116861_1117256
YCG1,chrIV_1116861_1117256
YSP2,chrIV_1125147_1125547
SKP1,chrIV_1125147_1125547
YSP2,chrIV_1125962_1126496
SKP1,chrIV_1125962_1126496
UBX5,chrIV_1125962_1126496
SKP1,chrIV_1127487_1128121
PEX3,chrIV_1127487_1128121
UBX5,chrIV_1127487_1128121
GPI8,chrIV_1127487_1128121
PEX3,chrIV_1129280_1129693
GPI8,chrIV_1129280_1129693
IRC3,chrIV_1129280_1129693
RQC1,chrIV_1135367_1135947
SWR1,chrIV_1135367_1135947
MSN5,chrIV_1140450_1141073
MRPS28,chrIV_1146129_1146413
YDR338C,chrIV_1150109_1150287
FCF1,chrIV_1150109_1150287
YDR338C,chrIV_1150602_1151169
FCF1,chrIV_1150602_1151169
YDR341C,chrIV_1153798_1154281
HXT7,chrIV_1155990_1157111
HXT7,chrIV_1157203_1157846
HXT6,chrIV_1161598_1162776
YDR344C,chrIV_1161598_1162776
HXT3,chrIV_1164866_1165540
HXT3,chrIV_1165582_1166122
HXT3,chrIV_1166362_1166851
SVF1,chrIV_1168897_1169179
MRP1,chrIV_1168897_1169179
PAL1,chrIV_1172081_1172385
YPS7,chrIV_1174205_1174586
YPS7,chrIV_1174749_1175207
YPS7,chrIV_1175782_1176142
ATP22,chrIV_1178237_1178603
SBE2,chrIV_1178237_1178603
YPQ2,chrIV_1181536_1181692
TRR1,chrIV_1181536_1181692
TRR1,chrIV_1182928_1184732
TRP4,chrIV_1182928_1184732
SPC110,chrIV_1182928_1184732
CNL1,chrIV_1189044_1190260
GGA1,chrIV_1189044_1190260
